This file was created by CMPT_BEME_RETS using the 202309 CRSP database.,,,,,,,,,,,,,,,,,,,
195207,23.68,0.96,1.54,0.39,1.04,1.21,1.41,1.23,0.21,0.57,1.5,0.82,1.6,1.66,1.15,1.73,0.74,0.23,0.19
195208,3.96,-0.2,0.44,-0.23,-0.65,0.49,0.6,0.41,-0.61,-0.82,-0.47,0.68,0.29,0.86,0.33,0.29,0.53,-0.6,-0.63
195209,-3.81,-1.32,-1.24,-1.91,-1.6,-0.99,-0.89,-2.06,-1.78,-2.23,-0.97,-0.76,-1.23,-0.94,-0.85,-1.96,-2.17,-1.58,-1.98
195210,-2.87,-0.9,-1.2,-1.27,-0.99,-0.83,-1.41,-1.4,-1.02,-1.23,-0.74,-0.73,-0.92,-1.26,-1.57,-1.05,-1.76,-1.25,-0.79
195211,-25.19,5.11,5.76,5.98,5.29,5.93,5.2,5.78,5.93,5.41,5.17,4.73,7.14,5.47,4.93,5.49,6.06,5.4,6.47
195212,4.49,2.26,2.11,2.1,2.33,1.99,2.13,1.79,2.54,3.24,1.42,2.14,1.84,1.84,2.41,2.35,1.22,2.08,3
195301,8.63,1.03,2.67,3.46,0.76,1.4,2.92,3.46,3.53,0.22,1.29,1.58,1.23,2.65,3.2,3.61,3.32,3.57,3.5
195302,2.17,0.73,1.53,1.16,0.98,0.76,1.36,1.65,1.14,1.25,0.71,0.24,1.28,0.87,1.84,2.12,1.19,1.09,1.19
195303,5.88,-0.92,-1.35,-1.3,-1.05,-0.99,-1.59,-1.03,-1.37,-1.07,-1.03,-0.67,-1.31,-2.01,-1.16,-0.91,-1.16,-1.71,-1.02
195304,-3.4,-2.81,-2.38,-1.62,-2.85,-2.89,-2.08,-1.73,-1.86,-2.96,-2.75,-2.73,-3.04,-2.09,-2.06,-2.3,-1.16,-1.49,-2.23
195305,9.99,0.44,0.6,0.94,0.36,0.19,1.04,0.27,1.41,0.78,-0.07,0.62,-0.23,0.93,1.15,0.55,0,0.01,2.81
195306,-8.99,-2.69,-3.17,-3.86,-2.33,-3.39,-2.91,-3.67,-3.86,-1.96,-2.7,-3.4,-3.39,-2.91,-2.92,-3.46,-3.87,-3.8,-3.92
195307,7.18,1.89,1.52,1.83,2,1.91,1.58,1.49,1.64,2.03,1.97,1.67,2.15,1.22,1.94,0.79,2.2,2.16,1.13
195308,-13.75,-3.49,-5.17,-6.66,-3.67,-3.71,-5,-6.25,-6.94,-3.71,-3.63,-3.14,-4.28,-5.39,-4.61,-6.4,-6.09,-5.76,-8.11
195309,-16.88,0.36,-0.7,-2.75,0.7,-0.09,-0.73,-1.81,-3.05,-0.2,1.59,-0.3,0.12,-1.29,-0.16,-1.46,-2.17,-2.75,-3.35
195310,-4.92,4,4,2.96,3.98,3.93,4.19,3.51,2.81,4.17,3.8,4.02,3.84,3.77,4.62,3.78,3.24,2.74,2.88
195311,-4.04,2.91,2.1,1.63,2.94,2.69,2.35,1.04,1.99,3.24,2.65,2.86,2.53,1.83,2.89,1.16,0.92,2.02,1.96
195312,-8.82,0.12,-1.17,-3.47,0.38,-0.37,-1.06,-2.28,-4.03,0.67,0.09,-0.39,-0.35,-1,-1.12,-2.21,-2.35,-3.22,-4.85
195401,7.74,5.35,6.9,9.09,5.09,6.35,6.6,8.17,9.27,5.62,4.56,5.89,6.8,6.65,6.55,7.6,8.74,9.49,9.04
195402,0.51,1.43,1.52,0.89,1.63,1.24,2.03,1.29,0.35,1.74,1.52,1.04,1.43,2.09,1.97,0.6,1.97,-0.11,0.8
195403,10.71,3.6,2.91,1.89,3.86,2.9,3.39,2.19,1.72,4.51,3.21,3.09,2.71,3.17,3.62,2.15,2.23,2.17,1.27
195404,25.81,2.03,1.84,0.57,2,2.35,2.45,0.71,0.08,2.34,1.66,2.08,2.6,3.31,1.57,-0.14,1.55,-0.02,0.17
195405,15.49,3.35,4.16,5.01,3.26,3.46,3.88,5.08,5.18,3.54,2.97,3.54,3.38,3.47,4.29,5.5,4.67,5.37,5
195406,0.54,1.12,1.07,1.63,1.06,1.15,1.39,1.06,1.61,0.92,1.19,1.25,1.05,1.62,1.15,0.47,1.65,1.62,1.61
195407,2.64,5.43,6.86,9.55,5.04,6.49,6.65,7.47,10.54,4.58,5.5,6.2,6.78,6.33,6.97,7.34,7.59,9.9,11.17
195408,-2.35,-1.69,-0.58,-0.69,-1.95,-1.3,-0.22,-0.59,-0.67,-1.96,-1.94,-1.16,-1.44,0.17,-0.62,-0.45,-0.73,0.13,-1.47
195409,-15.48,4.09,4.86,4.45,3.86,4.31,5.37,4.98,4.01,4.67,3.05,4.55,4.07,5.42,5.32,4.63,5.33,4.81,3.21
195410,-4.3,-1.25,-0.4,-0.57,-1.17,-0.99,-0.13,-0.31,-0.93,-1.12,-1.22,-1.4,-0.58,-0.35,0.1,-0.75,0.13,-0.96,-0.89
195411,2.18,7.96,9.11,9.87,8.39,7.91,9.13,10.28,9.23,9.09,7.68,7.1,8.73,9.35,8.91,9.43,11.12,8.74,9.71
195412,32.38,5.07,8.82,12.72,4.81,6.96,8.43,10.5,13.65,4.53,5.1,5.59,8.32,7.8,9.06,10.1,10.89,12.03,15.25
195501,-6.18,0.53,1.65,2.31,-0.17,1.48,1.53,2,2.72,-0.48,0.13,1.95,1.01,1.64,1.43,2.52,1.48,2.27,3.17
195502,1.65,3.78,4.4,4.72,3.61,4.24,4.49,4.4,4.83,3.35,3.88,4.11,4.37,3.9,5.07,4.27,4.52,4.93,4.73
195503,-7.5,-0.4,-0.35,1.08,-0.07,-0.73,-0.4,0.4,1.11,0.87,-1.03,-1.06,-0.39,-0.43,-0.38,-0.21,1.01,0.96,1.25
195504,-3.51,2.72,2.03,2.55,2.8,2.15,2.38,2.51,2.13,3.31,2.27,2.57,1.74,2.47,2.29,1.63,3.38,0.59,3.66
195505,-2.41,1.13,0.52,0.63,1.13,0.94,0.34,0.31,0.96,1.92,0.33,1.11,0.76,-0.23,0.9,0.64,-0.02,0.76,1.16
195506,-18.89,3.67,3.96,3.19,3.7,3.33,4.28,4.36,2.53,3.99,3.4,3.6,3.06,3.52,5.04,4.23,4.48,3.29,1.79
195507,-33.62,0.04,0.84,1.65,-0.02,1,0.49,1.11,1.64,0.57,-0.62,0.15,1.84,-0.06,1.04,0.52,1.69,1.94,1.33
195508,-1.25,1.3,0.5,0,1.93,0.46,0.7,-0.04,-0.11,1.96,1.9,0.06,0.87,-0.21,1.61,-0.29,0.22,0.13,-0.35
195509,0.63,-1.34,-0.68,-0.25,-1.79,-1.05,-0.37,-0.76,0.23,-1.36,-2.24,-0.43,-1.67,0.11,-0.85,-0.3,-1.22,0.76,-0.29
195510,-4.4,-1.85,-1.64,-1.43,-1.97,-1.99,-2.01,-0.97,-1.29,-2.05,-1.89,-1.63,-2.35,-1.99,-2.02,-0.21,-1.72,-1.34,-1.24
195511,2.63,6.51,5.02,5.15,6.3,6.42,5.18,4.46,5.17,7.34,5.25,6.91,5.92,5.22,5.14,3.8,5.1,4.06,6.28
195512,-1.28,2.53,2.42,1.81,2.78,2.13,2.51,2,1.92,2.43,3.14,2.04,2.22,3.37,1.65,2.44,1.58,1.89,1.96
195601,9.09,-2.58,-2.02,-1.72,-2.8,-2.06,-2,-1.58,-2.05,-2.41,-3.2,-2.14,-1.97,-3.11,-0.91,-2.1,-1.07,-1.96,-2.14
195602,5.95,3.84,3.36,2.84,4.02,3.25,3.5,3.21,2.76,3.52,4.53,3.47,3.02,2.92,4.08,3.43,2.99,2.75,2.78
195603,2.25,5.77,4.85,5.05,5.82,4.97,5.17,5.25,4.74,6.44,5.18,5.69,4.23,5.46,4.89,4.82,5.68,4.49,4.99
195604,-7.69,0.32,0.28,0.33,0.11,0.56,-0.11,0.38,0.6,0.37,-0.15,0.74,0.38,0.09,-0.31,0.98,-0.2,-0.14,1.34
195605,5.95,-3.55,-3.86,-4.74,-3.21,-4.12,-3.7,-4.22,-4.92,-3.42,-2.99,-4.23,-4.01,-4.05,-3.35,-4.04,-4.39,-4.47,-5.38
195606,1.12,2.94,2.42,1.13,3.42,2.1,2.74,1.79,0.92,4.17,2.64,2,2.2,2.91,2.56,2.03,1.55,1.07,0.77
195607,4.44,4.43,4.07,3.29,4.3,4.91,3.33,4.11,3.07,4.15,4.45,4.68,5.14,4.35,2.31,4.48,3.75,3.25,2.89
195608,-9.29,-2.1,-1.56,-1.97,-2.17,-1.99,-1.31,-1.52,-2.23,-2.11,-2.24,-1.95,-2.02,-1.43,-1.18,-1.61,-1.44,-1.33,-3.14
195609,-5.75,-4.99,-3.55,-2.17,-5.46,-4.43,-3.37,-2.62,-1.96,-6.16,-4.78,-4.05,-4.81,-3.47,-3.28,-2.65,-2.6,-1.97,-1.96
195610,2.79,0.44,0.86,0.8,0.19,1.27,0.49,0.81,0.82,-0.09,0.46,0.96,1.59,0.43,0.55,0.87,0.76,0.28,1.37
195611,-5.73,0.22,0.67,0.84,0.23,0.46,0.38,1.06,0.8,0.32,0.14,0.2,0.72,0.23,0.53,1.2,0.91,0.26,1.34
195612,-3.89,3.06,2.36,1.47,3.32,2.56,2.59,1.82,1.24,3.49,3.15,2.54,2.57,3.13,2.06,1.71,1.93,0.73,1.75
195701,6.82,-1.12,-0.22,2.13,-1.49,-0.96,0.48,0.4,2.62,-2.57,-0.43,-0.38,-1.54,0.49,0.47,-0.3,1.13,2.74,2.51
195702,0.8,-1.73,-2.56,-2.49,-1.72,-1.88,-2.69,-2.78,-2.38,-1.86,-1.58,-1.76,-2.01,-2.63,-2.75,-2.85,-2.71,-2.29,-2.47
195703,1.63,2.19,2.5,2.04,2.5,1.88,2.64,2.32,1.99,2.31,2.7,1.56,2.21,3.03,2.27,2.48,2.15,1.26,2.71
195704,13.22,2.95,2.59,2.39,3.47,1.61,3.35,2.43,2.34,4.28,2.68,1.9,1.32,4.37,2.33,2.38,2.48,1.17,3.51
195705,2.32,3.34,1.82,1.45,3.76,2.38,1.58,1.39,1.73,4.76,2.78,2.5,2.26,1.08,2.07,1.88,0.88,1.15,2.32
195706,-2.37,-1.18,-0.96,0.15,-0.97,-1.36,-1.17,-0.34,0.36,0.08,-2,-1.6,-1.13,-1.52,-0.82,-0.38,-0.3,-0.41,1.14
195707,-0.37,0.33,0.65,0.6,0.69,0.17,0.22,0.91,0.7,-0.07,1.46,-0.39,0.73,0.02,0.42,1.41,0.4,1.35,0.06
195708,-4.57,-5.78,-4.3,-5,-6.28,-4.28,-4.13,-5.32,-4.76,-6.89,-5.67,-4.76,-3.8,-4.07,-4.18,-5.15,-5.48,-4.65,-4.88
195709,-9.32,-6.03,-4.58,-5.36,-6.41,-5.23,-3.99,-4.68,-5.96,-6.93,-5.88,-5.28,-5.19,-4.04,-3.94,-5.18,-4.17,-4.5,-7.42
195710,-10.9,-5.53,-5.1,-8.55,-6,-4.32,-4.85,-6.6,-9.55,-7.07,-4.9,-4.59,-4.06,-5.38,-4.32,-6.63,-6.57,-7.64,-11.44
195711,-0.86,4.23,1.62,0.89,4.61,2.96,1.74,0.89,0.74,5.03,4.19,3.47,2.45,1.85,1.62,0.57,1.2,1.76,-0.28
195712,-16.46,-4.06,-4.16,-6.31,-4.5,-3.02,-3.54,-6.65,-6.15,-5.66,-3.32,-3.16,-2.87,-2.81,-4.27,-6.69,-6.61,-5.19,-7.09
195801,17.07,7.88,10.01,14.27,7.54,8.94,9.43,12.25,15.09,7.18,7.91,8.55,9.33,9.05,9.79,11.85,12.66,13.72,16.43
195802,-18.47,-1.45,-0.52,-1.31,-1.72,-0.51,-0.8,-0.61,-1.56,-2.63,-0.79,-0.92,-0.09,-1.19,-0.42,-0.39,-0.82,-0.04,-3.05
195803,0.54,4.23,3.67,3.12,4.65,3.51,3.66,3.54,3.01,5.35,3.94,3.4,3.61,3.78,3.55,3.74,3.34,2.8,3.21
195804,3.72,2.84,2.14,4.71,2.94,2.4,2.2,2.49,5.58,2.79,3.1,2.62,2.19,2.57,1.84,1.98,2.99,4.16,6.97
195805,-1.12,3.96,3.74,4.23,4.04,3.5,3.42,4.4,4.42,4.57,3.5,3.81,3.19,3.52,3.32,4.94,3.88,4.15,4.68
195806,-0.15,2.94,2.96,3.57,2.97,3.03,2.82,2.95,3.92,3.61,2.33,2.86,3.2,3.46,2.18,3.02,2.88,3.79,4.04
195807,9.72,4.09,5.65,6.88,3.96,4.27,6.13,5.88,7.53,4.6,3.32,4.36,4.18,6.51,5.73,6.17,5.6,6.43,8.63
195808,1.15,2.3,2.69,4.05,2.71,2.04,2.84,3.14,4.18,3.2,2.21,1.48,2.6,2.75,2.93,2.49,3.79,4.09,4.27
195809,13.64,4.08,4.26,7.67,3.99,3.76,4.22,5.57,8.61,4.15,3.83,4.27,3.26,3.84,4.61,5.35,5.79,7.46,9.77
195810,-8.63,3.55,3.14,3.47,3.71,4.16,2.4,3.1,3.45,4.77,2.66,3.22,5.07,3.33,1.43,2.68,3.52,4.14,2.76
195811,6.55,4.94,3.89,4.31,5.17,4.07,4.36,3.91,4.15,5.72,4.62,4.47,3.68,5.03,3.67,3.16,4.64,3.72,4.58
195812,0,4.34,3.7,3.65,4.17,4.56,3.7,4.03,2.93,4.23,4.11,4.68,4.45,3.83,3.55,2.96,5.07,3.35,2.51
195901,26.6,1.36,4.69,6.11,1.09,2.14,5.04,6.14,6.21,1.07,1.12,1.91,2.36,4.96,5.12,6.38,5.9,5.68,6.75
195902,-5.88,2.2,3.29,2.66,2.81,2.26,2.72,3.98,2.1,3.42,2.2,0.94,3.55,3.04,2.38,4.21,3.75,2.85,1.37
195903,8.28,0.98,1.18,1.35,1.2,0.87,1.39,0.63,1.77,1.62,0.77,0.53,1.19,1.99,0.76,0.75,0.51,2.35,1.19
195904,0.99,2.81,2.82,2.39,3.27,2.76,1.88,2.99,2.53,5.18,1.34,1.87,3.64,2.47,1.24,3.86,2.12,2.4,2.67
195905,-1.07,0.49,0.76,0.89,0.39,0.54,0.89,0.58,1.22,-0.2,0.97,0.71,0.38,1.05,0.71,0.91,0.25,1.85,0.59
195906,7,0.47,0.38,0.95,0.64,0.61,0.51,0.01,1.13,1.09,0.18,0.13,1.07,0.31,0.72,-0.58,0.59,0.79,1.47
195907,20.03,2.82,2.7,3.67,3.21,1.96,3.4,2.8,3.77,3.91,2.52,2.05,1.88,3.62,3.18,2.13,3.47,4.64,2.9
195908,-0.34,-1.59,-1.23,-1.44,-2.22,-0.23,-1.04,-1.6,-1.91,-3.12,-1.32,-0.32,-0.15,-1.17,-0.92,-2.69,-0.49,-1.93,-1.9
195909,-2.32,-5.29,-4.32,-4.12,-5.41,-4.25,-4.63,-3.94,-4.52,-5.74,-5.07,-5.06,-3.45,-4.95,-4.31,-4.58,-3.3,-5.29,-3.74
195910,5.93,3.19,2.29,0.77,2.93,3.4,2.18,1.65,0.36,3.88,1.98,3.73,3.08,2.48,1.89,1.71,1.59,1.73,-1.03
195911,-5.18,2.79,1.42,0.62,3.77,0.86,1.4,1.57,0.33,4.17,3.38,0.79,0.93,1.73,1.08,1.93,1.2,0.51,0.14
195912,7.8,2.15,2.05,2.42,2.23,2.14,1.49,2.96,2.15,2.8,1.66,1.98,2.3,0.76,2.2,2.94,2.98,2.12,2.18
196001,-3.05,-5.38,-4.33,-1.97,-5.98,-4.38,-4.24,-3.38,-1.7,-6.73,-5.24,-4.15,-4.6,-4.27,-4.21,-4.24,-2.51,-2.14,-1.26
196002,-1.83,1.73,0.88,0.05,2.12,1.07,0.72,0.31,0.2,2.51,1.74,0.94,1.19,-0.09,1.51,0.88,-0.26,0.99,-0.59
196003,-2.33,-1.1,-2.6,-3.58,-0.97,-1.23,-2.9,-2.91,-4.21,-0.82,-1.13,-1.35,-1.11,-2.71,-3.08,-3.51,-2.3,-3.12,-5.3
196004,1.25,-0.45,-2.24,-3.04,-0.08,-1.59,-2.28,-2.43,-3.34,-0.09,-0.07,-1.2,-1.98,-1.45,-3.11,-2.43,-2.43,-2.36,-4.32
196005,-1.39,4.28,1.42,1.33,4.71,2.54,1.32,1.31,1.36,5.58,3.85,3.4,1.69,1.65,1,1.35,1.27,1.99,0.73
196006,5.2,2.56,2.24,1.76,2.64,2.01,2.4,2.69,1.22,2.01,3.26,2.39,1.63,2.28,2.52,2.55,2.83,1.02,1.43
196007,-0.9,-3.29,-1.23,-1.49,-3.76,-1.81,-0.92,-1.45,-1.69,-4.69,-2.83,-2.35,-1.26,-0.82,-1.01,-1.81,-1.08,-0.69,-2.68
196008,-0.15,3.6,4.12,3.78,3.37,4.64,3.67,4.14,3.5,3.17,3.57,4.07,5.21,3.35,3.98,3.93,4.35,4.35,2.66
196009,-0.9,-6.53,-5.52,-6.29,-6.99,-5.4,-5.44,-5.37,-7.06,-7.17,-6.82,-5.6,-5.2,-5.61,-5.28,-5.99,-4.73,-6.8,-7.31
196010,-3.43,-2.73,-1.79,-2.68,-2.79,-2.02,-2.28,-1.87,-2.73,-3.94,-1.64,-2.61,-1.43,-2.44,-2.13,-1.17,-2.58,-2.84,-2.62
196011,4.47,6.47,4.59,2.95,6.98,5.3,4.08,4.38,2.56,8.25,5.72,5.43,5.17,4.09,4.08,5.01,3.73,3.29,1.84
196012,6.36,4.47,4.36,2.22,4.86,4.2,4.5,3.19,2.02,5.31,4.42,3.7,4.7,5.53,3.49,3.76,2.6,3.23,0.82
196101,5.21,6.5,7.98,10.28,6.09,7.02,7.9,9.41,10.73,5.69,6.49,7.33,6.71,7.75,8.05,9.43,9.38,10.1,11.36
196102,5.78,6.01,5.57,6.73,5.95,6.35,5.25,6.75,5.93,5.85,6.04,6.14,6.56,5.12,5.37,5.24,8.35,6.88,4.95
196103,0.79,4.5,4.58,5.47,5.04,3.96,4.18,4.92,6.02,4.88,5.2,3.41,4.5,3.9,4.46,5.46,4.34,6.43,5.6
196104,4.14,0.08,0.72,1.84,-0.42,0.85,0.59,2.03,1.25,-0.24,-0.6,1.1,0.61,1.67,-0.47,1.09,3.03,3.08,-0.65
196105,2.99,4.28,4.37,4.51,3.88,4.03,4.33,4.74,4.99,2.19,5.55,5.1,2.98,4.23,4.42,5.87,3.54,4.55,5.44
196106,-4.17,-4.36,-3.57,-4.66,-4.47,-3.81,-3.39,-4.34,-4.67,-3.67,-5.26,-4.13,-3.49,-2.86,-3.91,-4.03,-4.66,-3.78,-5.58
196107,9.93,0.98,1.73,0.46,0.56,1.91,1.51,1.35,0.3,0.96,0.17,1.83,2,1.52,1.5,1.91,0.79,0.95,-0.36
196108,10.03,3.31,1.61,1.41,3.34,2.9,1.48,0.9,1.68,2.91,3.75,3.25,2.56,2.12,0.84,0.93,0.87,0.21,3.17
196109,-3.36,-2.52,-2.74,-3.42,-2.8,-2.32,-2.91,-2.9,-3.46,-2.65,-2.94,-1.96,-2.67,-2.58,-3.23,-2.45,-3.35,-3.29,-3.63
196110,-1.58,2.01,3.14,0.95,2.15,2.97,3.02,1.61,0.97,0.99,3.28,1.74,4.21,2.92,3.11,2.32,0.91,0.79,1.15
196111,12.54,4.8,5.11,4.35,4.78,4.82,5.08,4.78,4.49,5.02,4.55,4.84,4.8,5.49,4.67,5.49,4.09,4.51,4.47
196112,-11.49,-1.95,0.23,0.52,-2.25,-0.9,0.22,1.3,-0.06,-2.45,-2.06,-1.35,-0.44,0.48,-0.04,0.92,1.67,1.69,-1.88
196201,-1.62,-3.7,-0.98,2.71,-4.47,-1.95,-1.08,0.64,3.44,-6.69,-2.28,-2.17,-1.73,-2.05,-0.12,0,1.27,2.06,4.87
196202,-5.61,1.4,1.18,1.94,1.62,0.68,1.29,1.89,1.88,0.77,2.45,0.96,0.41,1.45,1.12,1.74,2.04,2.91,0.82
196203,-5.63,-0.75,-0.4,-0.58,-1.08,0.17,-0.38,-0.89,-0.62,-1.73,-0.43,-0.11,0.44,-0.28,-0.49,-1.29,-0.49,0.56,-1.85
196204,-11.19,-6.96,-6.73,-6.57,-7.34,-5.95,-7.34,-6.6,-6.55,-8.9,-5.78,-6.22,-5.68,-6.87,-7.81,-6.58,-6.62,-7.2,-5.88
196205,4.2,-11.01,-9.26,-9.46,-11.89,-9.59,-9.13,-8.4,-10.22,-13.17,-10.61,-9.27,-9.9,-9.45,-8.81,-8.88,-7.93,-9.65,-10.81
196206,-16.26,-9.99,-7.69,-7.62,-10.84,-8.18,-8.01,-6.89,-7.87,-12.86,-8.82,-8.29,-8.07,-7.73,-8.29,-6.66,-7.12,-7.36,-8.4
196207,11.17,7.25,5.82,6.24,8.18,5.72,6.16,4.81,7,10.23,6.09,5.41,6.04,5.4,6.94,4.92,4.71,6.12,7.89
196208,7.42,3.32,2.88,2.52,3.64,2.86,3.17,2.19,2.68,4.29,2.97,2.7,3.01,3.67,2.66,2.19,2.19,3.14,2.21
196209,-4.1,-6.42,-5.97,-5.73,-6.92,-5.14,-6.03,-5.98,-6.1,-8.74,-5.06,-5.42,-4.86,-5.94,-6.12,-6.97,-4.98,-5.94,-6.26
196210,-4.27,-2.67,-2.11,-1.91,-2.96,-2.3,-1.46,-2.68,-1.69,-3.62,-2.29,-2.09,-2.51,-0.93,-1.99,-3,-2.35,-1.39,-2
196211,13.39,14.42,12.5,14.46,14.35,13.43,11.7,13.93,14.92,16.39,12.29,14.56,12.28,11.98,11.42,14.34,13.52,13.04,16.84
196212,5.95,-0.53,-0.4,-1.78,-0.8,0.79,-0.55,-2,-1.71,-0.87,-0.72,-0.01,1.61,-0.51,-0.58,-2.1,-1.9,-0.47,-2.98
196301,3,6.17,7.13,10.24,6.19,5.82,6.81,9.58,10.47,5.59,6.8,6.13,5.5,6.2,7.43,9.4,9.76,8.92,12.06
196302,1.82,-2.42,-1.71,0.05,-3.15,-1.66,-1.55,-1.51,0.88,-3.96,-2.33,-0.99,-2.34,-1.05,-2.05,-1.39,-1.63,0.69,1.07
196303,1.8,1.41,1.97,2.58,1.36,1.76,1.45,3.11,2.23,1.22,1.49,1.51,2,1.14,1.77,2.95,3.27,2.83,1.61
196304,9.54,4.1,3.25,4.44,3.6,3.98,3.15,3.92,4.66,4.2,3,5.08,2.86,3.14,3.16,3.84,4.01,5.46,3.83
196305,0.32,1.74,2.88,5.28,1.91,1.74,2.29,4.24,6.08,2.08,1.75,1.39,2.1,2.44,2.14,4.81,3.67,4.59,7.62
196306,-0.65,-1.1,-1.98,-1.55,-0.93,-1.33,-2,-2.58,-1.07,-1.07,-0.79,-1.41,-1.25,-2.36,-1.63,-2.65,-2.51,-0.78,-1.37
196307,-2.13,-0.47,-0.74,-1.07,-0.44,-0.78,-0.45,-1.09,-1.02,-0.33,-0.57,-0.53,-1.03,-0.67,-0.25,-1.03,-1.16,-0.65,-1.37
196308,3.68,4.75,3.72,5.34,5.03,3.65,4.15,3.94,5.77,4.87,5.22,4.1,3.21,4.37,3.94,3.36,4.52,4.43,7.04
196309,-1.16,-2.23,-0.55,-1.81,-2.54,-1.28,-0.93,-0.9,-1.46,-2.02,-3.15,-1.51,-1.05,-0.86,-0.99,0.7,-2.49,-1.74,-1.19
196310,6.05,1.58,1.29,2.11,2.1,0.52,1.64,2.12,1.64,0.91,3.49,0.37,0.67,2.23,1.09,1.2,3.03,1.87,1.43
196311,-0.42,-1.9,-1.58,-0.4,-2.09,-1.57,-1.36,-1.39,-0.18,-1.75,-2.48,-1.48,-1.66,-2.18,-0.59,-1.94,-0.83,0.42,-0.75
196312,0.1,0,0.17,-0.35,-0.38,0.38,0.42,-0.27,-0.26,-1,0.33,0.89,-0.14,0.17,0.65,-0.01,-0.54,0.22,-0.72
196401,5.54,2.38,3.08,4.36,2.53,2.19,3.4,3.5,4.63,3.84,1,2.04,2.33,3.04,3.73,3.2,3.8,4.41,4.84
196402,1.07,1.64,2.6,3.89,1.73,1.89,2.83,2.59,4.42,1.8,1.65,1.41,2.37,3.24,2.46,2.34,2.84,4.1,4.73
196403,11.42,0.85,3.56,4.35,0.61,2.41,3.18,4.72,4.05,0.66,0.56,1.41,3.4,3.15,3.2,4.47,4.96,3.81,4.28
196404,11.14,-0.73,0.33,-0.87,-1.39,0.22,0.79,-0.8,-0.45,-1.77,-0.95,0.78,-0.34,0.86,0.72,0.11,-1.71,-0.82,-0.09
196405,-5.48,0.46,0.73,1.57,0.06,0.61,0.8,1.22,1.87,0.54,-0.5,1.37,-0.14,1.27,0.36,1.47,0.97,1.25,2.46
196406,-1.84,1.15,1.29,1.49,1.23,1.14,1.67,1.23,1.26,1.16,1.32,0.97,1.31,1.74,1.61,0.52,1.94,1.26,1.27
196407,-4.89,2.34,2.87,3.88,2.04,3.08,3.25,2.8,3.99,1.23,3.13,3.04,3.12,2.57,3.89,1.92,3.64,3.06,4.9
196408,-3.03,-0.98,-0.19,-1.03,-0.91,-1.11,0,-0.3,-1.1,-1.87,0.36,-1.16,-1.06,-0.31,0.3,0.33,-0.9,-0.37,-1.8
196409,5.23,3.34,3.94,4.22,3.65,2.92,4.59,3.69,4.38,3.69,3.6,2.61,3.2,4.49,4.68,3.48,3.9,2.91,5.84
196410,10.56,1.27,1.71,2.61,1.16,1.5,1.93,1.78,2.89,0.45,2.11,1.53,1.47,1.77,2.08,1.51,2.03,3.25,2.53
196411,-7.35,0.31,0,-0.59,0.27,0.25,-0.09,-0.3,-0.55,0.21,0.36,0.41,0.1,-0.64,0.43,0.08,-0.67,-1.12,0.02
196412,-11.98,-0.09,-1.25,-1.9,-0.1,-0.45,-1.22,-2.1,-1.63,0.06,-0.33,-0.06,-0.82,-0.76,-1.65,-1.73,-2.46,-0.54,-2.71
196501,14.17,6.55,6.03,8.25,7.32,5.33,6.23,6.91,8.39,7.97,6.45,4.76,5.87,6.27,6.2,5.82,7.94,7.6,9.18
196502,25.86,2.47,3.12,3.56,2.26,2.76,3.06,3.74,3.49,2.43,2.03,2.97,2.57,2.29,3.79,3.79,3.69,3.57,3.41
196503,7.27,0.53,0.45,2.22,0.15,0.22,0.4,1.5,2.77,-0.1,0.49,1.4,-0.9,0.1,0.68,1.92,1.1,1.14,4.4
196504,3.65,2.73,4,4.68,2.79,3.41,3.57,4.46,4.88,2.8,2.77,2.6,4.16,3.04,4.06,4.64,4.28,5.9,3.85
196505,0.69,-0.29,-0.47,-0.75,0.03,-0.69,-0.59,-0.47,-0.84,-0.19,0.32,-1.03,-0.36,-0.34,-0.82,-0.37,-0.57,-0.35,-1.34
196506,-8.47,-7.77,-8.25,-8.13,-7.91,-7.74,-8.42,-7.97,-8.31,-8.36,-7.3,-7.46,-8,-9.14,-7.75,-8.18,-7.77,-7.21,-9.41
196507,-0.97,2.14,3.22,3.77,1.94,2.68,3.12,3.01,4.5,2.39,1.32,2.59,2.76,3.51,2.71,3.82,2.16,3.86,5.07
196508,8.76,4.23,4.73,3.93,4.42,4.11,5.23,4.17,3.82,4.72,4.03,3.81,4.4,5.16,5.3,4.15,4.18,3.3,4.28
196509,5.91,3.04,3.2,3.73,2.85,3.99,2.24,3.76,3.68,2.64,3.14,3.46,4.52,3.05,1.4,3.68,3.85,4.95,2.53
196510,5.67,4.26,5.4,6.68,4.16,5.17,5.01,5.7,7.13,4.78,3.31,4.49,5.84,4.66,5.37,5.7,5.7,6.75,7.48
196511,34.1,3.36,4.23,5.66,3.47,3.58,3.49,5.6,5.75,4.7,1.78,3.12,4.02,4.47,2.47,5.74,5.46,5.05,6.39
196512,-0.47,3.39,4.06,5.48,4.02,3.09,3.48,4.31,6.34,4.04,4.01,2,4.16,2.63,4.36,4.99,3.58,6.85,5.89
196601,11.53,3.59,5.51,7.78,3.82,3.79,5.2,7.21,7.94,4.57,2.8,3.11,4.47,4.81,5.61,7,7.43,6.79,8.98
196602,-0.08,1.97,2.38,4.14,2.1,1.65,2.11,2.33,5.57,4.13,-0.65,1.68,1.62,2.1,2.13,3.54,1.04,4.7,6.33
